Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Customer_no,Segment,Segment_no,Country,City,State,State_no,Postal Code,Region,Region_no,Product ID,Category,Category_no,Sub-Category,Sub-Category_no,Product Name,Product Name_no,Sales,Quantity,Discount,Profit,Returned
5256,CA-2015-125185,05/03/2015,07/03/2015,Second Class,AH-10195,Alan Haines,85,Corporate,2,United States,Bethlehem,Pennsylvania,37,18018,East,3,FUR-FU-10003247,Furniture,1,Furnishings,5,36X48 HARDFLOOR CHAIRMAT,18,33.568,2,0.2,-5.4548,FALSE
7605,CA-2016-101791,27/05/2016,31/05/2016,Standard Class,BS-11665,Brian Stugart,86,Consumer,1,United States,Chicago,Illinois,12,60623,Central,4,FUR-FU-10003247,Furniture,1,Furnishings,5,36X48 HARDFLOOR CHAIRMAT,18,25.176,3,0.6,-33.3582,FALSE
3051,US-2017-148054,06/10/2017,11/10/2017,Standard Class,NZ-18565,Nick Zandusky,87,Home Office,3,United States,Meridian,Idaho,11,83642,West,2,FUR-FU-10003247,Furniture,1,Furnishings,5,36X48 HARDFLOOR CHAIRMAT,18,41.96,2,0,2.9372,FALSE
8405,CA-2017-140480,08/07/2017,12/07/2017,Standard Class,HE-14800,Harold Engle,16,Corporate,2,United States,Newark,Delaware,7,19711,East,3,FUR-FU-10003247,Furniture,1,Furnishings,5,36X48 HARDFLOOR CHAIRMAT,18,83.92,4,0,5.8744,FALSE
7409,CA-2016-129728,30/05/2016,06/06/2016,Standard Class,JG-15310,Jason Gross,88,Corporate,2,United States,Los Angeles,California,4,90032,West,2,FUR-FU-10003247,Furniture,1,Furnishings,5,36X48 HARDFLOOR CHAIRMAT,18,167.84,8,0,11.7488,FALSE
6341,CA-2017-143112,05/10/2017,09/10/2017,Standard Class,TS-21370,Todd Sumrall,89,Corporate,2,United States,New York City,New York,31,10035,East,3,TEC-MA-10001047,Technology,3,Machines,8,"3D Systems Cube Printer, 2nd Generation, Magenta",19,5199.96,4,0,1351.9896,FALSE
4278,US-2016-107440,16/04/2016,20/04/2016,Standard Class,BS-11365,Bill Shonely,90,Corporate,2,United States,Lakewood,New Jersey,29,8701,East,3,TEC-MA-10001047,Technology,3,Machines,8,"3D Systems Cube Printer, 2nd Generation, Magenta",19,9099.93,7,0,2365.9818,FALSE
6364,CA-2017-110443,21/11/2017,25/11/2017,Standard Class,CK-12205,Chloris Kastensmidt,26,Consumer,1,United States,Renton,Washington,46,98059,West,2,TEC-MA-10002073,Technology,3,Machines,8,"3D Systems Cube Printer, 2nd Generation, White",20,1039.992,1,0.2,103.9992,FALSE
7647,US-2014-115196,09/09/2014,13/09/2014,Standard Class,DL-12925,Daniel Lacy,91,Consumer,1,United States,Greenville,North Carolina,32,27834,South,1,TEC-MA-10002073,Technology,3,Machines,8,"3D Systems Cube Printer, 2nd Generation, White",20,1299.99,2,0.5,-571.9956,FALSE
2432,CA-2017-129805,28/12/2017,02/01/2018,Standard Class,HM-14860,Harry Marie,92,Corporate,2,United States,Seattle,Washington,46,98103,West,2,FUR-FU-10001935,Furniture,1,Furnishings,5,3M Hangers With Command Adhesive,21,7.4,2,0,3.034,FALSE
649,CA-2016-160745,11/12/2016,16/12/2016,Second Class,AR-10825,Anthony Rawles,93,Corporate,2,United States,Vancouver,Washington,46,98661,West,2,FUR-FU-10001935,Furniture,1,Furnishings,5,3M Hangers With Command Adhesive,21,14.8,4,0,6.068,FALSE
388,CA-2015-122756,03/12/2015,07/12/2015,Standard Class,DK-13225,Dean Katz,94,Corporate,2,United States,Philadelphia,Pennsylvania,37,19140,East,3,FUR-FU-10001935,Furniture,1,Furnishings,5,3M Hangers With Command Adhesive,21,2.96,1,0.2,0.777,FALSE
1826,CA-2016-167507,22/12/2016,28/12/2016,Standard Class,SA-20830,Sue Ann Reed,95,Consumer,1,United States,Redmond,Oregon,36,97756,West,2,FUR-FU-10001935,Furniture,1,Furnishings,5,3M Hangers With Command Adhesive,21,11.84,4,0.2,3.108,FALSE
6822,CA-2017-163860,28/12/2017,01/01/2018,Standard Class,LO-17170,Lori Olson,96,Corporate,2,United States,Peoria,Illinois,12,61604,Central,4,FUR-FU-10001935,Furniture,1,Furnishings,5,3M Hangers With Command Adhesive,21,2.96,2,0.6,-1.406,FALSE
2779,CA-2017-108322,30/04/2017,05/05/2017,Standard Class,SS-20140,Saphhira Shifley,65,Corporate,2,United States,Pompano Beach,Florida,9,33068,South,1,FUR-FU-10001935,Furniture,1,Furnishings,5,3M Hangers With Command Adhesive,21,23.68,8,0.2,6.216,FALSE
913,CA-2015-133627,31/05/2015,07/06/2015,Standard Class,SC-20050,Sample Company A,97,Home Office,3,United States,Norwich,Connecticut,6,6360,East,3,FUR-FU-10001935,Furniture,1,Furnishings,5,3M Hangers With Command Adhesive,21,22.2,6,0,9.102,FALSE
2201,US-2014-165659,01/06/2014,06/06/2014,Standard Class,LT-17110,Liz Thompson,98,Consumer,1,United States,Little Rock,Arkansas,3,72209,South,1,FUR-FU-10001935,Furniture,1,Furnishings,5,3M Hangers With Command Adhesive,21,22.2,6,0,9.102,FALSE
6692,US-2017-165869,31/07/2017,05/08/2017,Standard Class,LS-17200,Luke Schmidt,99,Corporate,2,United States,Milwaukee,Wisconsin,48,53209,Central,4,OFF-AP-10002472,Office Supplies,2,Appliances,3,3M Office Air Cleaner,22,155.88,6,0,54.558,FALSE
460,CA-2015-109638,15/12/2015,22/12/2015,Standard Class,JH-15985,Joseph Holt,62,Consumer,1,United States,Seattle,Washington,46,98115,West,2,OFF-AP-10002472,Office Supplies,2,Appliances,3,3M Office Air Cleaner,22,103.92,4,0,36.372,FALSE
8738,CA-2017-161592,06/04/2017,10/04/2017,Standard Class,CS-12175,Charles Sheldon,100,Corporate,2,United States,Chattanooga,Tennessee,41,37421,South,1,OFF-BI-10003669,Office Supplies,2,Binders,7,3M Organizer Strips,23,8.1,5,0.7,-5.94,FALSE
2051,CA-2015-142237,11/07/2015,13/07/2015,First Class,CK-12595,Clytie Kelty,77,Consumer,1,United States,Philadelphia,Pennsylvania,37,19134,East,3,OFF-BI-10003669,Office Supplies,2,Binders,7,3M Organizer Strips,23,6.48,4,0.7,-4.752,FALSE
8755,CA-2017-152198,09/09/2017,10/09/2017,First Class,JD-16015,Joy Daniels,101,Consumer,1,United States,Toledo,Ohio,34,43615,East,3,OFF-BI-10003669,Office Supplies,2,Binders,7,3M Organizer Strips,23,4.86,3,0.7,-3.564,FALSE
1073,CA-2017-106943,14/11/2017,19/11/2017,Standard Class,FO-14305,Frank Olsen,102,Consumer,1,United States,New York City,New York,31,10035,East,3,OFF-BI-10003669,Office Supplies,2,Binders,7,3M Organizer Strips,23,8.64,2,0.2,3.024,FALSE
4903,CA-2017-110884,07/03/2017,12/03/2017,Standard Class,SH-20395,Shahid Hopkins,103,Consumer,1,United States,New York City,New York,31,10035,East,3,OFF-BI-10003669,Office Supplies,2,Binders,7,3M Organizer Strips,23,25.92,6,0.2,9.072,FALSE
7553,CA-2014-140396,20/11/2014,25/11/2014,Standard Class,KH-16330,Katharine Harms,104,Corporate,2,United States,New York City,New York,31,10024,East,3,OFF-BI-10003669,Office Supplies,2,Binders,7,3M Organizer Strips,23,12.96,3,0.2,4.536,FALSE
1959,CA-2017-110905,10/09/2017,15/09/2017,Second Class,RW-19690,Robert Waldorf,105,Consumer,1,United States,Springfield,Missouri,24,65807,Central,4,OFF-BI-10003669,Office Supplies,2,Binders,7,3M Organizer Strips,23,16.2,3,0,7.776,FALSE
6809,CA-2015-128125,31/03/2015,05/04/2015,Standard Class,EB-13705,Ed Braxton,106,Corporate,2,United States,Houston,Texas,42,77095,Central,4,FUR-FU-10001085,Furniture,1,Furnishings,5,3M Polarizing Light Filter Sleeves,24,22.38,3,0.6,-7.833,FALSE
3960,CA-2016-156573,29/05/2016,02/06/2016,Standard Class,RB-19360,Raymond Buch,107,Consumer,1,United States,Nashville,Tennessee,41,37211,South,1,FUR-FU-10001085,Furniture,1,Furnishings,5,3M Polarizing Light Filter Sleeves,24,44.76,3,0.2,14.547,FALSE
4511,CA-2016-119935,10/11/2016,14/11/2016,Standard Class,KM-16225,Kalyca Meade,108,Corporate,2,United States,Springfield,Missouri,24,65807,Central,4,FUR-FU-10001085,Furniture,1,Furnishings,5,3M Polarizing Light Filter Sleeves,24,37.3,2,0,17.158,FALSE
5427,CA-2016-153598,03/12/2016,06/12/2016,First Class,NM-18520,Neoma Murray,109,Consumer,1,United States,Los Angeles,California,4,90045,West,2,FUR-FU-10001085,Furniture,1,Furnishings,5,3M Polarizing Light Filter Sleeves,24,111.9,6,0,51.474,FALSE
8963,CA-2016-157280,05/11/2016,07/11/2016,First Class,LW-17125,Liz Willingham,110,Consumer,1,United States,Virginia Beach,Virginia,45,23464,South,1,FUR-FU-10004665,Furniture,1,Furnishings,5,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",25,273.96,2,0,71.2296,TRUE
2649,CA-2014-131002,07/09/2014,12/09/2014,Second Class,TB-21400,Tom Boeckenhauer,111,Consumer,1,United States,Tulsa,Oklahoma,35,74133,Central,4,FUR-FU-10004665,Furniture,1,Furnishings,5,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",25,821.88,6,0,213.6888,FALSE
5371,US-2017-136721,08/04/2017,12/04/2017,Standard Class,NH-18610,Nicole Hansen,112,Corporate,2,United States,Oak Park,Michigan,21,48237,Central,4,FUR-FU-10004665,Furniture,1,Furnishings,5,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",25,273.96,2,0,71.2296,FALSE
2552,CA-2017-101042,19/11/2017,23/11/2017,Standard Class,AB-10105,Adrian Barton,113,Consumer,1,United States,Henderson,Kentucky,16,42420,South,1,FUR-FU-10004665,Furniture,1,Furnishings,5,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",25,821.88,6,0,213.6888,FALSE
7154,CA-2015-106208,10/12/2015,15/12/2015,Standard Class,JW-16075,Julia West,114,Consumer,1,United States,Chicago,Illinois,12,60610,Central,4,OFF-AP-10004980,Office Supplies,2,Appliances,3,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,26,53.088,7,0.8,-108.8304,FALSE
6736,CA-2016-123358,10/04/2016,17/04/2016,Standard Class,BT-11680,Brian Thompson,115,Consumer,1,United States,San Francisco,California,4,94122,West,2,OFF-AP-10004980,Office Supplies,2,Appliances,3,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,26,113.76,3,0,44.3664,FALSE
5181,US-2015-120502,13/04/2015,19/04/2015,Standard Class,BT-11395,Bill Tyler,116,Corporate,2,United States,Los Angeles,California,4,90036,West,2,OFF-AP-10004980,Office Supplies,2,Appliances,3,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,26,75.84,2,0,29.5776,FALSE
1422,CA-2015-124800,26/09/2015,30/09/2015,Standard Class,RW-19540,Rick Wilson,67,Corporate,2,United States,Mesa,Arizona,2,85204,West,2,OFF-AP-10004980,Office Supplies,2,Appliances,3,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,26,60.672,2,0.2,14.4096,FALSE
9148,US-2016-165505,23/01/2016,27/01/2016,Standard Class,CB-12535,Claudia Bergmann,117,Corporate,2,United States,Burlington,Vermont,44,05408,East,3,OFF-AR-10003477,Office Supplies,2,Art,4,4009 Highlighters,27,8.04,6,0,2.7336,FALSE
8412,CA-2016-159765,09/05/2016,12/05/2016,Second Class,TH-21100,Thea Hendricks,118,Consumer,1,United States,Salem,Virginia,45,24153,South,1,OFF-AR-10003514,Office Supplies,2,Art,4,4009 Highlighters by Sanford,28,27.86,7,0,9.1938,FALSE
3948,CA-2016-119963,18/11/2016,22/11/2016,Standard Class,SN-20710,Steve Nguyen,36,Home Office,3,United States,Pasadena,Texas,42,77506,Central,4,OFF-AR-10003514,Office Supplies,2,Art,4,4009 Highlighters by Sanford,28,6.368,2,0.2,1.0348,FALSE
1394,CA-2017-124828,03/07/2017,04/07/2017,First Class,YS-21880,Yana Sorensen,119,Corporate,2,United States,Burlington,North Carolina,32,27217,South,1,OFF-AR-10003514,Office Supplies,2,Art,4,4009 Highlighters by Sanford,28,9.552,3,0.2,1.5522,FALSE
194,CA-2015-102281,12/10/2015,14/10/2015,First Class,MP-17470,Mark Packer,120,Home Office,3,United States,New York City,New York,31,10035,East,3,OFF-AR-10003514,Office Supplies,2,Art,4,4009 Highlighters by Sanford,28,19.9,5,0,6.567,FALSE
1711,CA-2017-123491,30/10/2017,05/11/2017,Standard Class,JK-15205,Jamie Kunitz,3,Consumer,1,United States,San Francisco,California,4,94122,West,2,OFF-AR-10003514,Office Supplies,2,Art,4,4009 Highlighters by Sanford,28,19.9,5,0,6.567,TRUE
1512,CA-2017-100384,24/06/2017,01/07/2017,Standard Class,NH-18610,Nicole Hansen,112,Corporate,2,United States,Pomona,California,4,91767,West,2,OFF-AR-10003514,Office Supplies,2,Art,4,4009 Highlighters by Sanford,28,35.82,9,0,11.8206,FALSE
3079,CA-2014-104780,21/05/2014,25/05/2014,Standard Class,BT-11530,Bradley Talbott,121,Home Office,3,United States,San Diego,California,4,92037,West,2,OFF-AR-10003514,Office Supplies,2,Art,4,4009 Highlighters by Sanford,28,31.84,8,0,10.5072,FALSE
4940,CA-2014-157147,13/01/2014,18/01/2014,Standard Class,BD-11605,Brian Dahlen,122,Consumer,1,United States,San Francisco,California,4,94109,West,2,OFF-AR-10003514,Office Supplies,2,Art,4,4009 Highlighters by Sanford,28,19.9,5,0,6.567,FALSE
451,CA-2016-166674,01/04/2016,03/04/2016,Second Class,RB-19360,Raymond Buch,107,Consumer,1,United States,Auburn,New York,31,13021,East,3,OFF-AR-10003156,Office Supplies,2,Art,4,50 Colored Long Pencils,29,30.48,3,0,7.9248,FALSE
1128,CA-2015-105970,02/03/2015,07/03/2015,Standard Class,PA-19060,Pete Armstrong,123,Home Office,3,United States,Richmond,Indiana,13,47374,Central,4,OFF-AR-10003156,Office Supplies,2,Art,4,50 Colored Long Pencils,29,10.16,1,0,2.6416,FALSE
9443,CA-2017-165904,07/04/2017,11/04/2017,Standard Class,HR-14770,Hallie Redmond,124,Home Office,3,United States,Jacksonville,Florida,9,32216,South,1,OFF-AR-10003156,Office Supplies,2,Art,4,50 Colored Long Pencils,29,16.256,2,0.2,1.2192,FALSE
3348,CA-2015-112014,13/08/2015,20/08/2015,Standard Class,ON-18715,Odella Nelson,125,Corporate,2,United States,Yucaipa,California,4,92399,West,2,OFF-AR-10003156,Office Supplies,2,Art,4,50 Colored Long Pencils,29,50.8,5,0,13.208,FALSE
5779,CA-2014-105270,11/11/2014,18/11/2014,Standard Class,AP-10915,Arthur Prichep,31,Consumer,1,United States,Los Angeles,California,4,90008,West,2,OFF-AR-10003156,Office Supplies,2,Art,4,50 Colored Long Pencils,29,30.48,3,0,7.9248,TRUE
77,US-2017-118038,09/12/2017,11/12/2017,First Class,KB-16600,Ken Brennan,126,Corporate,2,United States,Houston,Texas,42,77041,Central,4,FUR-FU-10000260,Furniture,1,Furnishings,5,"6"" Cubicle Wall Clock, Black",30,9.708,3,0.6,-5.8248,FALSE
7591,CA-2016-158778,05/09/2016,09/09/2016,Standard Class,DB-13210,Dean Braden,127,Consumer,1,United States,Philadelphia,Pennsylvania,37,19134,East,3,FUR-FU-10000260,Furniture,1,Furnishings,5,"6"" Cubicle Wall Clock, Black",30,58.248,9,0.2,11.6496,FALSE
5270,CA-2017-144484,11/09/2017,11/09/2017,Same Day,CB-12025,Cassandra Brandow,128,Consumer,1,United States,San Francisco,California,4,94110,West,2,FUR-FU-10000260,Furniture,1,Furnishings,5,"6"" Cubicle Wall Clock, Black",30,32.36,4,0,11.6496,FALSE
9929,CA-2016-129630,04/09/2016,04/09/2016,Same Day,IM-15055,Ionia McGrath,129,Consumer,1,United States,San Francisco,California,4,94122,West,2,FUR-FU-10000260,Furniture,1,Furnishings,5,"6"" Cubicle Wall Clock, Black",30,24.27,3,0,8.7372,FALSE
8743,US-2015-144771,02/10/2015,04/10/2015,First Class,CK-12205,Chloris Kastensmidt,26,Consumer,1,United States,Hillsboro,Oregon,36,97123,West,2,FUR-FU-10000629,Furniture,1,Furnishings,5,9-3/4 Diameter Round Wall Clock,31,11.032,1,0.2,3.0338,FALSE
1839,CA-2014-117345,01/08/2014,05/08/2014,Standard Class,BF-10975,Barbara Fisher,130,Corporate,2,United States,Charlotte,North Carolina,32,28205,South,1,FUR-FU-10000629,Furniture,1,Furnishings,5,9-3/4 Diameter Round Wall Clock,31,44.128,4,0.2,12.1352,FALSE
97,CA-2017-161018,09/11/2017,11/11/2017,Second Class,PN-18775,Parhena Norris,131,Home Office,3,United States,New York City,New York,31,10009,East,3,FUR-FU-10000629,Furniture,1,Furnishings,5,9-3/4 Diameter Round Wall Clock,31,96.53,7,0,40.5426,FALSE
5306,US-2016-168410,21/02/2016,26/02/2016,Standard Class,BV-11245,Benjamin Venier,132,Corporate,2,United States,Oceanside,New York,31,11572,East,3,FUR-FU-10000629,Furniture,1,Furnishings,5,9-3/4 Diameter Round Wall Clock,31,68.95,5,0,28.959,FALSE
2803,CA-2017-143329,03/11/2017,08/11/2017,Standard Class,DL-13330,Denise Leinenbach,133,Consumer,1,United States,Las Cruces,New Mexico,30,88001,West,2,FUR-FU-10000629,Furniture,1,Furnishings,5,9-3/4 Diameter Round Wall Clock,31,41.37,3,0,17.3754,FALSE
1032,CA-2014-163552,11/07/2014,15/07/2014,Standard Class,LA-16780,Laura Armstrong,64,Corporate,2,United States,Hackensack,New Jersey,29,7601,East,3,FUR-FU-10000629,Furniture,1,Furnishings,5,9-3/4 Diameter Round Wall Clock,31,124.11,9,0,52.1262,FALSE
4841,CA-2017-154123,20/11/2017,25/11/2017,Standard Class,SC-20050,Sample Company A,97,Home Office,3,United States,Henderson,Kentucky,16,42420,South,1,FUR-FU-10000629,Furniture,1,Furnishings,5,9-3/4 Diameter Round Wall Clock,31,27.58,2,0,11.5836,FALSE
1642,CA-2016-157266,26/05/2016,01/06/2016,Standard Class,TB-21280,Toby Braunhardt,134,Consumer,1,United States,Washington,District of Columbia,8,20016,East,3,FUR-FU-10000629,Furniture,1,Furnishings,5,9-3/4 Diameter Round Wall Clock,31,41.37,3,0,17.3754,FALSE
1999,CA-2014-131905,06/02/2014,09/02/2014,First Class,ND-18460,Neil Ducich,69,Corporate,2,United States,Chesapeake,Virginia,45,23320,South,1,TEC-PH-10003645,Technology,3,Phones,9,Aastra 57i VoIP phone,32,161.61,1,0,42.0186,FALSE
327,US-2016-141544,30/08/2016,01/09/2016,First Class,PO-18850,Patrick O'Brill,135,Consumer,1,United States,Philadelphia,Pennsylvania,37,19143,East,3,TEC-PH-10003645,Technology,3,Phones,9,Aastra 57i VoIP phone,32,290.898,3,0.4,-67.8762,FALSE
2190,CA-2017-143063,10/08/2017,15/08/2017,Standard Class,IL-15100,Ivan Liston,136,Consumer,1,United States,Columbus,Indiana,13,47201,Central,4,TEC-PH-10003645,Technology,3,Phones,9,Aastra 57i VoIP phone,32,1454.49,9,0,378.1674,FALSE
1390,US-2016-108504,05/02/2016,05/02/2016,Same Day,PP-18955,Paul Prost,137,Home Office,3,United States,Smyrna,Georgia,10,30080,South,1,TEC-PH-10003645,Technology,3,Phones,9,Aastra 57i VoIP phone,32,484.83,3,0,126.0558,FALSE
9992,CA-2017-121258,26/02/2017,03/03/2017,Standard Class,DB-13060,Dave Brooks,138,Consumer,1,United States,Costa Mesa,California,4,92627,West,2,TEC-PH-10003645,Technology,3,Phones,9,Aastra 57i VoIP phone,32,258.576,2,0.2,19.3932,TRUE
8105,CA-2015-149846,22/05/2015,26/05/2015,Standard Class,SB-20185,Sarah Brown,139,Consumer,1,United States,Los Angeles,California,4,90045,West,2,TEC-PH-10003645,Technology,3,Phones,9,Aastra 57i VoIP phone,32,775.728,6,0.2,58.1796,FALSE
5180,US-2015-120502,13/04/2015,19/04/2015,Standard Class,BT-11395,Bill Tyler,116,Corporate,2,United States,Los Angeles,California,4,90036,West,2,TEC-PH-10003645,Technology,3,Phones,9,Aastra 57i VoIP phone,32,258.576,2,0.2,19.3932,FALSE
9194,CA-2015-141810,02/11/2015,07/11/2015,Standard Class,BB-10990,Barry Blumstein,140,Corporate,2,United States,San Antonio,Texas,42,78207,Central,4,TEC-PH-10002200,Technology,3,Phones,9,Aastra 6757i CT Wireless VoIP phone,33,344.704,2,0.2,38.7792,FALSE
3127,CA-2017-149895,08/09/2017,12/09/2017,Standard Class,EB-14110,Eugene Barchas,141,Consumer,1,United States,Philadelphia,Pennsylvania,37,19134,East,3,TEC-PH-10002200,Technology,3,Phones,9,Aastra 6757i CT Wireless VoIP phone,33,258.528,2,0.4,-47.3968,FALSE
4715,CA-2017-121643,18/05/2017,20/05/2017,First Class,AB-10105,Adrian Barton,113,Consumer,1,United States,Portland,Oregon,36,97206,West,2,TEC-PH-10002200,Technology,3,Phones,9,Aastra 6757i CT Wireless VoIP phone,33,344.704,2,0.2,38.7792,FALSE
3219,CA-2017-104640,10/11/2017,16/11/2017,Standard Class,FH-14275,Frank Hawley,142,Corporate,2,United States,New York City,New York,31,10024,East,3,TEC-PH-10002200,Technology,3,Phones,9,Aastra 6757i CT Wireless VoIP phone,33,430.88,2,0,124.9552,FALSE
7953,CA-2015-145814,19/11/2015,24/11/2015,Standard Class,KD-16345,Katherine Ducich,143,Consumer,1,United States,New York City,New York,31,10035,East,3,TEC-PH-10002200,Technology,3,Phones,9,Aastra 6757i CT Wireless VoIP phone,33,861.76,4,0,249.9104,FALSE
4991,CA-2017-107321,31/08/2017,04/09/2017,Standard Class,AW-10930,Arthur Wiediger,144,Home Office,3,United States,San Francisco,California,4,94110,West,2,TEC-PH-10002200,Technology,3,Phones,9,Aastra 6757i CT Wireless VoIP phone,33,689.408,4,0.2,77.5584,FALSE
7351,CA-2017-142125,21/10/2017,27/10/2017,Standard Class,JB-15400,Jennifer Braxton,145,Corporate,2,United States,Milwaukee,Wisconsin,48,53209,Central,4,OFF-BI-10003460,Office Supplies,2,Binders,7,Acco 3-Hole Punch,34,21.9,5,0,10.512,FALSE
6691,US-2017-165869,31/07/2017,05/08/2017,Standard Class,LS-17200,Luke Schmidt,99,Corporate,2,United States,Milwaukee,Wisconsin,48,53209,Central,4,OFF-BI-10003460,Office Supplies,2,Binders,7,Acco 3-Hole Punch,34,17.52,4,0,8.4096,FALSE
2107,US-2014-152723,26/09/2014,26/09/2014,Same Day,HG-14965,Henry Goldwyn,146,Corporate,2,United States,Mesquite,Texas,42,75150,Central,4,OFF-BI-10003460,Office Supplies,2,Binders,7,Acco 3-Hole Punch,34,0.876,1,0.8,-1.4016,FALSE
1035,CA-2016-109820,20/11/2016,22/11/2016,First Class,AG-10390,Allen Goldenen,147,Consumer,1,United States,Cincinnati,Ohio,34,45231,East,3,OFF-BI-10003460,Office Supplies,2,Binders,7,Acco 3-Hole Punch,34,2.628,2,0.7,-1.9272,FALSE
261,CA-2017-163139,01/12/2017,03/12/2017,Second Class,CC-12670,Craig Carreira,148,Consumer,1,United States,New York City,New York,31,10009,East,3,OFF-BI-10003460,Office Supplies,2,Binders,7,Acco 3-Hole Punch,34,17.52,5,0.2,6.132,FALSE
4846,CA-2015-124044,23/07/2015,26/07/2015,Second Class,MS-17830,Melanie Seite,58,Consumer,1,United States,Rochester,New York,31,14609,East,3,OFF-BI-10003460,Office Supplies,2,Binders,7,Acco 3-Hole Punch,34,10.512,3,0.2,3.6792,FALSE
2663,CA-2017-159604,14/04/2017,15/04/2017,First Class,CL-12700,Craig Leslie,149,Home Office,3,United States,Springfield,Missouri,24,65807,Central,4,OFF-BI-10003460,Office Supplies,2,Binders,7,Acco 3-Hole Punch,34,8.76,2,0,4.2048,FALSE
2211,CA-2014-125556,14/11/2014,16/11/2014,Second Class,ML-17410,Maris LaWare,150,Consumer,1,United States,Fairfield,Connecticut,6,6824,East,3,OFF-BI-10003460,Office Supplies,2,Binders,7,Acco 3-Hole Punch,34,43.8,10,0,21.024,FALSE
4827,US-2017-136707,12/11/2017,15/11/2017,First Class,JE-15610,Jim Epp,151,Corporate,2,United States,Los Angeles,California,4,90036,West,2,OFF-BI-10003460,Office Supplies,2,Binders,7,Acco 3-Hole Punch,34,14.016,4,0.2,4.9056,FALSE
